id,album,artist,url,cover,desc
360,the collective soul and unconscious: chapter one,Billlie,https://www.qobuz.com/us-en/album/the-collective-soul-and-unconscious-chapter-one-billlie/bqxjsftxi5tdb,https://static.qobuz.com/images/covers/db/5t/bqxjsftxi5tdb_230.jpg,"Asia - Released by MYSTIC STORY on Feb 23, 2022"
361,color,Yama,https://www.qobuz.com/us-en/album/color-yama/ecw0mk9femfma,https://static.qobuz.com/images/covers/ma/mf/ecw0mk9femfma_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Nov 9, 2022"
362,Midnight Sun,Aimer,https://www.qobuz.com/us-en/album/midnight-sun-aimer/beajvuyo8zzpb,https://static.qobuz.com/images/covers/pb/zz/beajvuyo8zzpb_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Jun 25, 2014"
363,Ordinary days,milet,https://www.qobuz.com/us-en/album/ordinary-days-milet/t6mfd3wk3uhwa,https://static.qobuz.com/images/covers/wa/uh/t6mfd3wk3uhwa_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Jul 14, 2021"
364,The Way For Us,Kwon Jin Ah,https://www.qobuz.com/us-en/album/the-way-for-us-kwon-jin-ah/mn43a266cau6a,https://static.qobuz.com/images/covers/6a/au/mn43a266cau6a_230.jpg,"Asia - Released by Antenna on Feb 18, 2021"
365,As You Wish,WJSN,https://www.qobuz.com/us-en/album/as-you-wish-wjsn/fnfnp1k1012ba,https://static.qobuz.com/images/covers/ba/12/fnfnp1k1012ba_230.jpg,"Asia - Released by Starship Entertainment on Nov 19, 2019"
366,Final Call,milet,https://www.qobuz.com/us-en/album/final-call-milet/z1wumwvz4pk0b,https://static.qobuz.com/images/covers/0b/pk/z1wumwvz4pk0b_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Oct 3, 2022"
367,Just Love,Nishino Kana,https://www.qobuz.com/us-en/album/just-love-kana-nishino/nthcnyf7nfujc,https://static.qobuz.com/images/covers/jc/fu/nthcnyf7nfujc_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Jul 13, 2016"
368,SUMMER HAZE,HYNN,https://www.qobuz.com/us-en/album/summer-haze-hynn/gswxoh96339aa,https://static.qobuz.com/images/covers/aa/39/gswxoh96339aa_230.jpg,"K-Pop - Released by NEWORDER ENTERTAINMENT on Aug 10, 2023"
369,白色蜉蝣,Aimer,https://www.qobuz.com/us-en/album/aimer/z4xentw1kvwtb,https://static.qobuz.com/images/covers/tb/vw/z4xentw1kvwtb_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Oct 4, 2023"
370,Circle,Rei Yasuda,https://www.qobuz.com/us-en/album/circle-rei-yasuda/qqrfyrrpsvkga,https://static.qobuz.com/images/covers/ga/vk/qqrfyrrpsvkga_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Feb 8, 2023"
371,白色蜉蝣,Aimer,https://www.qobuz.com/us-en/album/aimer/s2q2uwvo0mxja,https://static.qobuz.com/images/covers/ja/mx/s2q2uwvo0mxja_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Dec 6, 2023"
372,Good & Great - The 2nd Mini Album,Key,https://www.qobuz.com/us-en/album/good-great-the-2nd-mini-album-key/ihvx2oc0qisoc,https://static.qobuz.com/images/covers/oc/is/ihvx2oc0qisoc_230.jpg,"K-Pop - Released by SM Entertainment on Sep 11, 2023"
373,"Aimer Hall Tour 2022 ""Walpurgisnacht"" Live at TOKYO GARDEN THEATER",Aimer,https://www.qobuz.com/us-en/album/aimer-hall-tour-2022-walpurgisnacht-live-at-tokyo-garden-theater-aimer/vbhdq3ci4jqsa,https://static.qobuz.com/images/covers/sa/jq/vbhdq3ci4jqsa_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Sep 7, 2022"
374,WSG WANNABE 1st Album,WSG WANNABE,https://www.qobuz.com/us-en/album/wsg-wannabe-1st-album-wsg-wannabe/ip3aptypu2kxc,https://static.qobuz.com/images/covers/xc/2k/ip3aptypu2kxc_230.jpg,"Asia - Released by Munhwa Broadcasting Corporation on Jul 9, 2022"
375,Miss u Goodbye,AGA,https://www.qobuz.com/us-en/album/miss-u-goodbye-aga/te499ercth81a,https://static.qobuz.com/images/covers/1a/h8/te499ercth81a_230.jpg,"Asia - Released by Universal Music Ltd. on Jun 7, 2023"
376,Theater,Natori,https://www.qobuz.com/us-en/album/theater-natori/qse8ezdr48rzb,https://static.qobuz.com/images/covers/zb/8r/qse8ezdr48rzb_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Dec 20, 2023"
377,CHE.R.RY - From THE FIRST TAKE,YUI,https://www.qobuz.com/us-en/album/cherry-from-the-first-take-yui/ulpxnkkziossc,https://static.qobuz.com/images/covers/sc/os/ulpxnkkziossc_230.jpg,"J-Pop - Released by THE FIRST TAKE MUSIC on Nov 16, 2021"
378,Over The Edge,Jess Lee,https://www.qobuz.com/us-en/album/over-the-edge-jess-lee/dfaho7ax9jkda,https://static.qobuz.com/images/covers/da/jk/dfaho7ax9jkda_230.jpg,"Asia - Released by WM Taiwan on Jul 26, 2022"
379,SIGNIFIE (Mastered by Bernie Grundman),Taeko Onuki,https://www.qobuz.com/us-en/album/signifie-mastered-by-bernie-grundman-taeko-onuki/krd8i3yte534a,https://static.qobuz.com/images/covers/4a/53/krd8i3yte534a_230.jpg,"J-Pop - Released by Sony Music Direct (Japan) Inc. on Oct 21, 1983"
380,"Someday, Somewhere (Theme Song from a Netflix series “At the moment”)",Jolin Tsai,https://www.qobuz.com/us-en/album/someday-somewhere-theme-song-from-a-netflix-series-at-the-moment-jolin-tsai/a83lkowehd28b,https://static.qobuz.com/images/covers/8b/d2/a83lkowehd28b_230.jpg,"Asia - Released by WM Taiwan on Oct 31, 2023"
381,ココロオドル -original version- / Hero's Come Back!! BESTタッグ,nobodyknows+,https://www.qobuz.com/us-en/album/-original-version-heros-come-back-best-nobodyknows-/h890x6jn72ymc,https://static.qobuz.com/images/covers/mc/2y/h890x6jn72ymc_230.jpg,"J-Pop - Released by Sony Music Direct (Japan) Inc. on Mar 23, 2022"
382,Loveholic,A-Lin,https://www.qobuz.com/us-en/album/loveholic-a-lin/jlkro4bwl2xrc,https://static.qobuz.com/images/covers/rc/2x/jlkro4bwl2xrc_230.jpg,"Asia - Released by Sony Music Entertainment on May 19, 2023"
383,"KING THE LAND (Original Television Soundtrack), Pt.5",Punch,https://www.qobuz.com/us-en/album/king-the-land-original-television-soundtrack-pt5-punch/mojx1kg0cgfjc,https://static.qobuz.com/images/covers/jc/gf/mojx1kg0cgfjc_230.jpg,"K-Pop - Released by MOST CONTENTS on Jul 9, 2023"
384,Romantique (Mastered by Bernie Grundman),Taeko Onuki,https://www.qobuz.com/us-en/album/romantique-mastered-by-bernie-grundman-taeko-onuki/h1vr280jfsgfc,https://static.qobuz.com/images/covers/fc/sg/h1vr280jfsgfc_230.jpg,"J-Pop - Released by Sony Music Direct (Japan) Inc. on Jul 21, 1980"
385,BEST   (+2; 2023 Lacquer Master Sound),Akina Nakamori,https://www.qobuz.com/us-en/album/best-akina-nakamori/qv99yt7scjfya,https://static.qobuz.com/images/covers/ya/jf/qv99yt7scjfya_230.jpg,"J-Pop - Released by WM Japan on May 1, 2023"
386,Dandelion,OOHYO,https://www.qobuz.com/us-en/album/dandelion-oohyo/ylpdc454zu6kb,https://static.qobuz.com/images/covers/kb/u6/ylpdc454zu6kb_230.jpg,"Asia - Released by MUN HWA IN on May 30, 2017"
387,Lee Seung Chul 35th Anniversary Album Special 'My Love',Lee Seung Chul|Taeyeon,https://www.qobuz.com/us-en/album/lee-seung-chul-35th-anniversary-album-special-my-love-lee-seung-chultaeyeon/w0wlfvc88nusc,https://static.qobuz.com/images/covers/sc/nu/w0wlfvc88nusc_230.jpg,"Asia - Released by FLEX M on Nov 5, 2020"
388,to LOVE,Nishino Kana,https://www.qobuz.com/us-en/album/to-love-kana-nishino/rjvne1figdvea,https://static.qobuz.com/images/covers/ea/dv/rjvne1figdvea_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Jun 23, 2010"
389,PYGMALION,ONEUS,https://www.qobuz.com/us-en/album/pygmalion-oneus/sgxgfp1rabauc,https://static.qobuz.com/images/covers/uc/ba/sgxgfp1rabauc_230.jpg,"K-Pop - Released by RBW Inc. on May 8, 2023"
390,沒有無緣無故的恨,Jace Chan,https://www.qobuz.com/us-en/album/jace-chan/xqnfgfh6dakia,https://static.qobuz.com/images/covers/ia/ak/xqnfgfh6dakia_230.jpg,"Asia - Released by Universal Music Ltd. on Aug 20, 2021"
391,"KING THE LAND (Original Television Soundtrack), Pt.7",Jeong SeWoon,https://www.qobuz.com/us-en/album/king-the-land-original-television-soundtrack-pt7-jeong-sewoon/ms7ug7495ykob,https://static.qobuz.com/images/covers/ob/yk/ms7ug7495ykob_230.jpg,"K-Pop - Released by MOST CONTENTS on Jul 16, 2023"
392,Teddy Bear (Japanese Version),StayC,https://www.qobuz.com/us-en/album/teddy-bear-stayc/e2dll0lvf643a,https://static.qobuz.com/images/covers/3a/64/e2dll0lvf643a_230.jpg,"K-Pop - Released by Universal Music LLC on Feb 14, 2023"
393,EMERGENCE,Jade Kwan,https://www.qobuz.com/us-en/album/emergence-jade-kwan/p6oohljzy4nhb,https://static.qobuz.com/images/covers/hb/4n/p6oohljzy4nhb_230.jpg,"Asia - Released by MONO Music on Dec 17, 2021"
394,TRUE,Mika Nakashima,https://www.qobuz.com/us-en/album/true-mika-nakashima/jdog6vvzjjm6a,https://static.qobuz.com/images/covers/6a/jm/jdog6vvzjjm6a_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Sep 24, 2014"
395,LEVIOSA,TRI.BE,https://www.qobuz.com/us-en/album/leviosa-tribe/jc3q2haohf7za,https://static.qobuz.com/images/covers/za/f7/jc3q2haohf7za_230.jpg,"K-Pop - Released by Universal Music Ltd. on Aug 9, 2022"
396,pony,Jannabi,https://www.qobuz.com/us-en/album/pony-jannabi/ul7x61hepmiub,https://static.qobuz.com/images/covers/ub/mi/ul7x61hepmiub_230.jpg,"K-Pop - Released by Peponi Music on Jun 21, 2023"
397,〇,Ikimonogakari,https://www.qobuz.com/us-en/album/ikimonogakari/o9dd2dyq5hrlb,https://static.qobuz.com/images/covers/lb/hr/o9dd2dyq5hrlb_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Dec 13, 2023"
398,Candy,Jay Park,https://www.qobuz.com/us-en/album/candy-jay-park/smoy6vmaou6fc,https://static.qobuz.com/images/covers/fc/u6/smoy6vmaou6fc_230.jpg,"K-Pop - Released by MORE VISION on May 23, 2023"
399,Fine  (2018 Remaster),Kirinji,https://www.qobuz.com/us-en/album/fine-kirinji/ozo9skzce6w3a,https://static.qobuz.com/images/covers/3a/6w/ozo9skzce6w3a_230.jpg,"J-Pop - Released by WM Japan on Dec 26, 2018"
400,the Billage of perception: chapter two,Billlie,https://www.qobuz.com/us-en/album/the-billage-of-perception-chapter-two-billlie/dd8rwnqvw1uea,https://static.qobuz.com/images/covers/ea/1u/dd8rwnqvw1uea_230.jpg,"Asia - Released by MYSTIC STORY on Aug 31, 2022"
401,Secondary Page,DreamNote,https://www.qobuz.com/us-en/album/secondary-page-dreamnote/tb7mkph78oz9a,https://static.qobuz.com/images/covers/9a/oz/tb7mkph78oz9a_230.jpg,"K-Pop - Released by iMe KOREA on Apr 12, 2023"
402,WINTER of aespa X MY DEMON,Winter,https://www.qobuz.com/us-en/album/winter-of-aespa-x-my-demon-winter/aw5zc798spoqc,https://static.qobuz.com/images/covers/qc/po/aw5zc798spoqc_230.jpg,"K-Pop - Released by SBS Contents Hub Co., Ltd. on Dec 8, 2023"
403,BUMP OF CHICKEN LIVE 2022 Silver Jubilee at Makuhari Messe (BUMP OF CHICKEN LIVE 2022 Silver Jubilee at Makuhari Messe),BUMP OF CHICKEN,https://www.qobuz.com/us-en/album/bump-of-chicken-live-2022-silver-jubilee-at-makuhari-messe-bump-of-chicken/iiaud0g59h4hb,https://static.qobuz.com/images/covers/hb/h4/iiaud0g59h4hb_230.jpg,"J-Pop - Released by Toy's Factory on Apr 5, 2023"
404,Je Suis Libre,Sheena Ringo,https://www.qobuz.com/us-en/album/je-suis-libre-sheena-ringo/nlrrdruzvkioc,https://static.qobuz.com/images/covers/oc/ki/nlrrdruzvkioc_230.jpg,"J-Pop - Released by UNIVERSAL MUSIC LLC on May 24, 2023"
405,Yasuha - Night Tempo Presents The Showa Groove (Night Tempo Showa Groove Mix),Night Tempo|Yasuha,https://www.qobuz.com/us-en/album/yasuha-night-tempo-presents-the-showa-groove-night-tempo-yasuha/mpz6rcrdqi8ba,https://static.qobuz.com/images/covers/ba/i8/mpz6rcrdqi8ba_230.jpg,"J-Pop - Released by Universal Music LLC on Apr 12, 2023"
406,Welcome To MY World (feat. nævis),aespa,https://www.qobuz.com/us-en/album/welcome-to-my-world-feat-naevis-aespa/dft3saqm35wqa,https://static.qobuz.com/images/covers/qa/5w/dft3saqm35wqa_230.jpg,"K-Pop - Released by SM Entertainment  -  Warner Records on May 2, 2023"
407,Paradise Lost,Elaiza,https://www.qobuz.com/us-en/album/paradise-lost-elaiza/wej61127hi3ub,https://static.qobuz.com/images/covers/ub/i3/wej61127hi3ub_230.jpg,"J-Pop - Released by Universal Music LLC on Nov 8, 2021"
408,MIZU (Acoustic Version),AGA,https://www.qobuz.com/us-en/album/mizu-aga/mm39jbo09w27a,https://static.qobuz.com/images/covers/7a/w2/mm39jbo09w27a_230.jpg,"Asia - Released by Universal Music Ltd. on Mar 23, 2023"
409,"Thank You, Love",Nishino Kana,https://www.qobuz.com/us-en/album/thank-you-love-kana-nishino/tyxxjsf9steha,https://static.qobuz.com/images/covers/ha/te/tyxxjsf9steha_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Jun 22, 2011"
410,MOVE AGAIN,Kara,https://www.qobuz.com/us-en/album/move-again-kara/cgdr1qwacc5nc,https://static.qobuz.com/images/covers/nc/c5/cgdr1qwacc5nc_230.jpg,"K-Pop - Released by ㈜RBW on Nov 29, 2022"
411,PERCENT,Apink,https://www.qobuz.com/us-en/album/percent-apink/qg98xh4ofjy5b,https://static.qobuz.com/images/covers/5b/jy/qg98xh4ofjy5b_230.jpg,"Asia - Released by Plan A Entertainment on Jan 7, 2019"
412,HOUSE OF TRICKY : HOW TO PLAY,xikers,https://www.qobuz.com/us-en/album/house-of-tricky-how-to-play-xikers/wiogxin4j0n2b,https://static.qobuz.com/images/covers/2b/0n/wiogxin4j0n2b_230.jpg,"K-Pop - Released by KQ Entertainment on Aug 2, 2023"
413,I'll Get Over You (K-POP Version),Adelyn Paik,https://www.qobuz.com/us-en/album/ill-get-over-you-adelyn-paik/pewztqbj08jva,https://static.qobuz.com/images/covers/va/8j/pewztqbj08jva_230.jpg,"Asia - Released by Epidemic Sound on Sep 10, 2021"
414,LADYBUG,Lisa,https://www.qobuz.com/us-en/album/ladybug-lisa/gv8v2deipu7ha,https://static.qobuz.com/images/covers/ha/u7/gv8v2deipu7ha_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on May 19, 2021"
415,desperate,TeddyLoid|Giga,https://www.qobuz.com/us-en/album/desperate-teddyloid-giga-feat-loluet/p3cgdex0eb8rb,https://static.qobuz.com/images/covers/rb/b8/p3cgdex0eb8rb_230.jpg,"J-Pop - Released by Sony Music Labels Inc. on Sep 14, 2022"
